1	116	0	0	-1.99E-02	1.47E+02	1.47E+02	1.14E-01	-1.11E-02	3.99E-03	1.66E-02	-2.96E-02	-5.11E-01	1.17E-01
1	117	0	0	-1.99E-02	1.47E+02	1.47E+02	1.14E-01	-1.12E-02	4.00E-03	1.69E-02	-2.98E-02	-5.16E-01	1.16E-01
1	118	0	0	-1.99E-02	1.48E+02	1.48E+02	1.14E-01	-1.12E-02	4.02E-03	1.71E-02	-2.99E-02	-5.20E-01	1.16E-01
1	119	0	0	-1.98E-02	1.48E+02	1.48E+02	1.14E-01	-1.13E-02	4.04E-03	1.74E-02	-3.01E-02	-5.24E-01	1.16E-01
1	120	0	0	-1.98E-02	1.48E+02	1.48E+02	1.14E-01	-1.14E-02	4.05E-03	1.77E-02	-3.03E-02	-5.28E-01	1.15E-01
1	121	0	0	-1.98E-02	1.48E+02	1.48E+02	1.14E-01	-1.15E-02	4.07E-03	1.80E-02	-3.05E-02	-5.33E-01	1.15E-01
1	122	0	0	-1.98E-02	1.49E+02	1.49E+02	1.14E-01	-1.15E-02	4.08E-03	1.82E-02	-3.06E-02	-5.37E-01	1.14E-01
1	123	0	0	-1.98E-02	1.49E+02	1.49E+02	1.13E-01	-1.16E-02	4.10E-03	1.85E-02	-3.08E-02	-5.41E-01	1.14E-01
1	124	0	0	-1.97E-02	1.49E+02	1.49E+02	1.13E-01	-1.17E-02	4.11E-03	1.88E-02	-3.10E-02	-5.45E-01	1.13E-01
1	125	0	0	-1.97E-02	1.49E+02	1.49E+02	1.13E-01	-1.17E-02	4.13E-03	1.91E-02	-3.11E-02	-5.49E-01	1.13E-01
1	126	0	0	-1.97E-02	1.50E+02	1.50E+02	1.13E-01	-1.18E-02	4.14E-03	1.93E-02	-3.13E-02	-5.54E-01	1.12E-01
1	127	0	0	-1.97E-02	1.50E+02	1.50E+02	1.13E-01	-1.19E-02	4.16E-03	1.96E-02	-3.15E-02	-5.58E-01	1.12E-01
1	128	0	0	-1.97E-02	1.50E+02	1.50E+02	1.13E-01	-1.19E-02	4.17E-03	1.99E-02	-3.16E-02	-5.62E-01	1.11E-01
1	129	0	0	-1.97E-02	1.50E+02	1.50E+02	1.13E-01	-1.20E-02	4.18E-03	2.02E-02	-3.18E-02	-5.66E-01	1.11E-01
1	130	0	0	-1.96E-02	1.51E+02	1.51E+02	1.13E-01	-1.21E-02	4.19E-03	2.05E-02	-3.19E-02	-5.70E-01	1.10E-01
1	131	0	0	-1.96E-02	1.51E+02	1.51E+02	1.13E-01	-1.21E-02	4.20E-03	2.08E-02	-3.21E-02	-5.74E-01	1.10E-01
1	132	0	0	-1.96E-02	1.51E+02	1.51E+02	1.13E-01	-1.22E-02	4.22E-03	2.10E-02	-3.22E-02	-5.78E-01	1.09E-01
1	133	0	0	-1.96E-02	1.51E+02	1.51E+02	1.12E-01	-1.22E-02	4.23E-03	2.13E-02	-3.24E-02	-5.82E-01	1.09E-01
1	134	0	0	-1.96E-02	1.52E+02	1.52E+02	1.12E-01	-1.23E-02	4.24E-03	2.16E-02	-3.25E-02	-5.87E-01	1.08E-01
1	135	0	0	-1.96E-02	1.52E+02	1.52E+02	1.12E-01	-1.23E-02	4.25E-03	2.19E-02	-3.27E-02	-5.91E-01	1.07E-01
1	136	0	0	-1.96E-02	1.52E+02	1.52E+02	1.12E-01	-1.24E-02	4.26E-03	2.22E-02	-3.28E-02	-5.95E-01	1.07E-01
1	137	0	0	-1.96E-02	1.52E+02	1.52E+02	1.12E-01	-1.24E-02	4.26E-03	2.25E-02	-3.30E-02	-5.99E-01	1.06E-01
1	138	0	0	-1.96E-02	1.53E+02	1.53E+02	1.12E-01	-1.25E-02	4.27E-03	2.28E-02	-3.31E-02	-6.03E-01	1.06E-01
1	139	0	0	-1.96E-02	1.53E+02	1.53E+02	1.12E-01	-1.25E-02	4.28E-03	2.31E-02	-3.33E-02	-6.07E-01	1.05E-01
1	140	0	0	-1.95E-02	1.53E+02	1.53E+02	1.12E-01	-1.26E-02	4.29E-03	2.34E-02	-3.34E-02	-6.11E-01	1.05E-01
1	141	0	0	-1.95E-02	1.53E+02	1.53E+02	1.12E-01	-1.26E-02	4.30E-03	2.37E-02	-3.35E-02	-6.15E-01	1.04E-01
1	142	0	0	-1.95E-02	1.54E+02	1.54E+02	1.12E-01	-1.27E-02	4.30E-03	2.40E-02	-3.37E-02	-6.19E-01	1.04E-01
1	143	0	0	-1.95E-02	1.54E+02	1.54E+02	1.12E-01	-1.27E-02	4.31E-03	2.43E-02	-3.38E-02	-6.23E-01	1.03E-01
1	144	0	0	-1.95E-02	1.54E+02	1.54E+02	1.12E-01	-1.28E-02	4.31E-03	2.46E-02	-3.40E-02	-6.27E-01	1.03E-01
1	145	0	0	-1.95E-02	1.54E+02	1.54E+02	1.12E-01	-1.28E-02	4.32E-03	2.49E-02	-3.41E-02	-6.31E-01	1.02E-01
1	146	0	0	-1.95E-02	1.55E+02	1.55E+02	1.11E-01	-1.28E-02	4.32E-03	2.52E-02	-3.42E-02	-6.34E-01	1.01E-01
1	147	0	0	-1.95E-02	1.55E+02	1.55E+02	1.11E-01	-1.29E-02	4.33E-03	2.55E-02	-3.44E-02	-6.38E-01	1.01E-01
1	148	0	0	-1.95E-02	1.55E+02	1.55E+02	1.11E-01	-1.29E-02	4.33E-03	2.58E-02	-3.45E-02	-6.42E-01	1.00E-01
1	149	0	0	-1.95E-02	1.55E+02	1.55E+02	1.11E-01	-1.29E-02	4.34E-03	2.61E-02	-3.46E-02	-6.46E-01	9.97E-02
1	150	0	0	-1.95E-02	1.56E+02	1.56E+02	1.11E-01	-1.30E-02	4.34E-03	2.64E-02	-3.47E-02	-6.50E-01	9.91E-02
1	151	0	0	-1.95E-02	1.56E+02	1.56E+02	1.11E-01	-1.30E-02	4.34E-03	2.67E-02	-3.49E-02	-6.54E-01	9.85E-02
1	152	2	3	-1.95E-02	1.56E+02	1.56E+02	1.11E-01	-1.30E-02	4.34E-03	2.68E-02	-3.49E-02	-6.55E-01	9.84E-02
1	153	0	0	-1.95E-02	1.56E+02	1.56E+02	1.11E-01	-1.30E-02	4.34E-03	2.71E-02	-3.50E-02	-6.58E-01	9.78E-02
1	154	0	0	-1.95E-02	1.56E+02	1.56E+02	1.11E-01	-1.31E-02	4.34E-03	2.74E-02	-3.51E-02	-6.62E-01	9.72E-02
1	155	0	0	-1.95E-02	1.57E+02	1.57E+02	1.11E-01	-1.31E-02	4.35E-03	2.77E-02	-3.52E-02	-6.66E-01	9.66E-02
1	156	0	0	-1.95E-02	1.57E+02	1.57E+02	1.11E-01	-1.31E-02	4.35E-03	2.80E-02	-3.54E-02	-6.70E-01	9.60E-02
1	157	0	0	-1.95E-02	1.57E+02	1.57E+02	1.11E-01	-1.31E-02	4.35E-03	2.83E-02	-3.55E-02	-6.74E-01	9.54E-02
1	158	0	0	-1.95E-02	1.57E+02	1.57E+02	1.11E-01	-1.32E-02	4.34E-03	2.86E-02	-3.56E-02	-6.77E-01	9.48E-02
1	159	0	0	-1.95E-02	1.58E+02	1.58E+02	1.11E-01	-1.32E-02	4.34E-03	2.89E-02	-3.57E-02	-6.81E-01	9.42E-02
1	160	0	0	-1.95E-02	1.58E+02	1.58E+02	1.11E-01	-1.32E-02	4.34E-03	2.93E-02	-3.58E-02	-6.85E-01	9.36E-02
1	161	0	0	-1.95E-02	1.58E+02	1.58E+02	1.11E-01	-1.32E-02	4.34E-03	2.96E-02	-3.59E-02	-6.89E-01	9.30E-02
1	162	0	0	-1.95E-02	1.58E+02	1.58E+02	1.11E-01	-1.33E-02	4.34E-03	2.99E-02	-3.60E-02	-6.92E-01	9.23E-02
1	163	0	0	-1.95E-02	1.59E+02	1.59E+02	1.11E-01	-1.33E-02	4.33E-03	3.02E-02	-3.62E-02	-6.96E-01	9.17E-02
1	164	0	0	-1.95E-02	1.59E+02	1.59E+02	1.11E-01	-1.33E-02	4.33E-03	3.05E-02	-3.63E-02	-7.00E-01	9.11E-02
1	165	0	0	-1.96E-02	1.59E+02	1.59E+02	1.11E-01	-1.33E-02	4.32E-03	3.08E-02	-3.64E-02	-7.03E-01	9.04E-02
1	166	0	0	-1.96E-02	1.59E+02	1.59E+02	1.11E-01	-1.33E-02	4.32E-03	3.12E-02	-3.65E-02	-7.07E-01	8.98E-02
1	167	0	0	-1.96E-02	1.60E+02	1.60E+02	1.11E-01	-1.33E-02	4.31E-03	3.15E-02	-3.66E-02	-7.11E-01	8.92E-02
1	168	0	0	-1.96E-02	1.60E+02	1.60E+02	1.11E-01	-1.34E-02	4.31E-03	3.18E-02	-3.67E-02	-7.14E-01	8.85E-02
1	169	0	0	-1.96E-02	1.60E+02	1.60E+02	1.11E-01	-1.34E-02	4.30E-03	3.21E-02	-3.68E-02	-7.18E-01	8.79E-02
1	170	0	0	-1.96E-02	1.60E+02	1.60E+02	1.10E-01	-1.34E-02	4.29E-03	3.24E-02	-3.69E-02	-7.21E-01	8.72E-02
